partnerId,locationId,listingId,link id,override,PL Status
579,9049741,119639188,9049741-119639188,Antimatch,NoPowerListing
580,9049741,119639631,9049741-119639631,Antimatch,NoPowerListing
583,9049741,119639871,9049741-119639871,Antimatch,NoPowerListing
545,9049741,119639872,9049741-119639872,Antimatch,NoPowerListing
583,9049902,119640100,9049902-119640100,Antimatch,NoPowerListing
638,9049741,119640676,9049741-119640676,Antimatch,NoPowerListing
716,9049741,119640736,9049741-119640736,Antimatch,NoPowerListing
595,9049902,119641116,9049902-119641116,Antimatch,NoPowerListing
543,9049741,119641510,9049741-119641510,Antimatch,NoPowerListing
543,9049722,119641851,9049722-119641851,Antimatch,NoPowerListing
392,9049741,119641890,9049741-119641890,Antimatch,NoPowerListing
532,8865351,119767795,8865351-119767795,Antimatch,NoPowerListing
532,8865633,119974144,8865633-119974144,Antimatch,NoPowerListing
532,9049840,12048195,9049840-12048195,Antimatch,NoPowerListing
462,8865566,120499193,8865566-120499193,Antimatch,NoPowerListing
553,8865566,120499362,8865566-120499362,Antimatch,NoPowerListing
402,8865566,120500548,8865566-120500548,Antimatch,NoPowerListing
483,8865566,120500648,8865566-120500648,Antimatch,NoPowerListing
433,8865566,120501712,8865566-120501712,Antimatch,NoPowerListing
553,8865569,12064819,8865569-12064819,Antimatch,NoPowerListing
553,8865561,12064843,8865561-12064843,Antimatch,NoPowerListing
462,8865691,12064881,8865691-12064881,Antimatch,NoPowerListing
402,8865569,12065147,8865569-12065147,Antimatch,NoPowerListing
402,8865561,12065256,8865561-12065256,Antimatch,NoPowerListing
433,8865569,12065419,8865569-12065419,Antimatch,NoPowerListing
433,8865569,12065420,8865569-12065420,Antimatch,NoPowerListing
433,8865691,12065544,8865691-12065544,Antimatch,NoPowerListing
402,8865549,12065614,8865549-12065614,Antimatch,NoPowerListing
433,8865549,12065651,8865549-12065651,Antimatch,NoPowerListing
433,8865604,12065678,8865604-12065678,Antimatch,NoPowerListing
433,8865690,12065975,8865690-12065975,Antimatch,NoPowerListing
433,8865575,12065984,8865575-12065984,Antimatch,NoPowerListing
433,8865594,12066072,8865594-12066072,Antimatch,NoPowerListing
433,8865539,12066075,8865539-12066075,Antimatch,NoPowerListing
524,8865588,121221242,8865588-121221242,Antimatch,NoPowerListing
523,8865588,121221247,8865588-121221247,Antimatch,NoPowerListing
543,8865588,121221376,8865588-121221376,Antimatch,NoPowerListing
545,8865588,121221391,8865588-121221391,Antimatch,NoPowerListing
547,8865588,121221668,8865588-121221668,Antimatch,NoPowerListing
469,8865588,121221673,8865588-121221673,Antimatch,NoPowerListing
532,8865588,121221703,8865588-121221703,Antimatch,NoPowerListing
398,8865588,121221709,8865588-121221709,Antimatch,NoPowerListing
545,8865588,121222121,8865588-121222121,Antimatch,NoPowerListing
398,8865567,121222156,8865567-121222156,Antimatch,NoPowerListing
543,8865588,121222211,8865588-121222211,Antimatch,NoPowerListing
392,8865567,121222437,8865567-121222437,Antimatch,NoPowerListing
469,8865588,121222574,8865588-121222574,Antimatch,NoPowerListing
547,8865588,121222677,8865588-121222677,Antimatch,NoPowerListing
547,8865589,121222984,8865589-121222984,Antimatch,NoPowerListing
524,8865567,121223092,8865567-121223092,Antimatch,NoPowerListing
543,8865589,121223116,8865589-121223116,Antimatch,NoPowerListing
523,8865567,121223120,8865567-121223120,Antimatch,NoPowerListing
543,8865567,121223174,8865567-121223174,Antimatch,NoPowerListing
398,8865588,121223177,8865588-121223177,Antimatch,NoPowerListing
532,8865567,121223212,8865567-121223212,Antimatch,NoPowerListing
532,8865589,121223222,8865589-121223222,Antimatch,NoPowerListing
547,8865567,121223229,8865567-121223229,Antimatch,NoPowerListing
545,8865567,121223235,8865567-121223235,Antimatch,NoPowerListing
543,8865567,121223322,8865567-121223322,Antimatch,NoPowerListing
524,8865588,121223439,8865588-121223439,Antimatch,NoPowerListing
516,8865588,121223962,8865588-121223962,Antimatch,NoPowerListing
532,8865567,121224449,8865567-121224449,Antimatch,NoPowerListing
392,8865588,121224517,8865588-121224517,Antimatch,NoPowerListing
532,8865588,121224585,8865588-121224585,Antimatch,NoPowerListing
523,8865589,121224892,8865589-121224892,Antimatch,NoPowerListing
551,8865588,121225569,8865588-121225569,Antimatch,NoPowerListing
562,8865588,121225601,8865588-121225601,Antimatch,NoPowerListing
563,8865588,121225607,8865588-121225607,Antimatch,NoPowerListing
547,8865567,121225755,8865567-121225755,Antimatch,NoPowerListing
690,8865588,121226440,8865588-121226440,Antimatch,NoPowerListing
590,8865588,121227092,8865588-121227092,Antimatch,NoPowerListing
692,8865567,121227135,8865567-121227135,Antimatch,NoPowerListing
656,8865588,121227139,8865588-121227139,Antimatch,NoPowerListing
644,8865588,121227328,8865588-121227328,Antimatch,NoPowerListing
645,8865588,121227332,8865588-121227332,Antimatch,NoPowerListing
638,8865588,121227333,8865588-121227333,Antimatch,NoPowerListing
656,8865567,121227365,8865567-121227365,Antimatch,NoPowerListing
690,8865589,121227366,8865589-121227366,Antimatch,NoPowerListing
662,8865567,121227406,8865567-121227406,Antimatch,NoPowerListing
579,8865588,121227528,8865588-121227528,Antimatch,NoPowerListing
645,8865567,121227548,8865567-121227548,Antimatch,NoPowerListing
644,8865567,121227613,8865567-121227613,Antimatch,NoPowerListing
656,8865589,121227650,8865589-121227650,Antimatch,NoPowerListing
583,8865588,121227652,8865588-121227652,Antimatch,NoPowerListing
690,8865567,121227661,8865567-121227661,Antimatch,NoPowerListing
692,8865567,121227666,8865567-121227666,Antimatch,NoPowerListing
638,8865567,121227705,8865567-121227705,Antimatch,NoPowerListing
644,8865567,121227710,8865567-121227710,Antimatch,NoPowerListing
576,8865588,121227790,8865588-121227790,Antimatch,NoPowerListing
551,8865588,121227794,8865588-121227794,Antimatch,NoPowerListing
645,8865589,121227795,8865589-121227795,Antimatch,NoPowerListing
638,8865567,121227801,8865567-121227801,Antimatch,NoPowerListing
645,8865567,121227804,8865567-121227804,Antimatch,NoPowerListing
692,8865588,121227815,8865588-121227815,Antimatch,NoPowerListing
562,8865589,121227868,8865589-121227868,Antimatch,NoPowerListing
563,8865588,121227950,8865588-121227950,Antimatch,NoPowerListing
595,8865588,121228016,8865588-121228016,Antimatch,NoPowerListing
580,8865588,121228225,8865588-121228225,Antimatch,NoPowerListing
590,8865567,121228302,8865567-121228302,Antimatch,NoPowerListing
583,8865567,121228311,8865567-121228311,Antimatch,NoPowerListing
551,8865589,121228432,8865589-121228432,Antimatch,NoPowerListing
576,8865589,121228586,8865589-121228586,Antimatch,NoPowerListing
716,8865589,121228618,8865589-121228618,Antimatch,NoPowerListing
551,8865567,121228654,8865567-121228654,Antimatch,NoPowerListing
595,8865589,121228659,8865589-121228659,Antimatch,NoPowerListing
733,8865588,121228833,8865588-121228833,Antimatch,NoPowerListing
716,8865588,121228954,8865588-121228954,Antimatch,NoPowerListing
576,8865567,121229161,8865567-121229161,Antimatch,NoPowerListing
716,8865567,121229227,8865567-121229227,Antimatch,NoPowerListing
579,8865567,121229230,8865567-121229230,Antimatch,NoPowerListing
732,8865567,121229342,8865567-121229342,Antimatch,NoPowerListing
562,8865567,121229345,8865567-121229345,Antimatch,NoPowerListing
690,8865588,121229351,8865588-121229351,Antimatch,NoPowerListing
716,8865588,121229381,8865588-121229381,Antimatch,NoPowerListing
645,8865588,121229390,8865588-121229390,Antimatch,NoPowerListing
583,8865588,121229499,8865588-121229499,Antimatch,NoPowerListing
590,8865588,121229512,8865588-121229512,Antimatch,NoPowerListing
576,8865589,121229518,8865589-121229518,Antimatch,NoPowerListing
638,8865588,121229569,8865588-121229569,Antimatch,NoPowerListing
644,8865588,121229572,8865588-121229572,Antimatch,NoPowerListing
579,8865589,121229644,8865589-121229644,Antimatch,NoPowerListing
590,8865567,121229680,8865567-121229680,Antimatch,NoPowerListing
580,8865589,121229686,8865589-121229686,Antimatch,NoPowerListing
579,8865588,121230010,8865588-121230010,Antimatch,NoPowerListing
576,8865588,121230014,8865588-121230014,Antimatch,NoPowerListing
732,8865588,121230029,8865588-121230029,Antimatch,NoPowerListing
595,8865567,121230063,8865567-121230063,Antimatch,NoPowerListing
692,8865588,121230078,8865588-121230078,Antimatch,NoPowerListing
656,8865567,121230269,8865567-121230269,Antimatch,NoPowerListing
551,8865567,121230343,8865567-121230343,Antimatch,NoPowerListing
580,8865567,121230355,8865567-121230355,Antimatch,NoPowerListing
590,8865589,121230583,8865589-121230583,Antimatch,NoPowerListing
733,8865567,121230668,8865567-121230668,Antimatch,NoPowerListing
720,8865567,121230715,8865567-121230715,Antimatch,NoPowerListing
579,8865567,121230719,8865567-121230719,Antimatch,NoPowerListing
595,8865588,121230792,8865588-121230792,Antimatch,NoPowerListing
716,8865567,121231213,8865567-121231213,Antimatch,NoPowerListing
576,8865567,121231221,8865567-121231221,Antimatch,NoPowerListing
732,8865567,121231263,8865567-121231263,Antimatch,NoPowerListing
732,8865588,121231326,8865588-121231326,Antimatch,NoPowerListing
580,8865588,121231401,8865588-121231401,Antimatch,NoPowerListing
720,8865567,121231696,8865567-121231696,Antimatch,NoPowerListing
761,8865567,121231741,8865567-121231741,Antimatch,NoPowerListing
761,8865588,121231800,8865588-121231800,Antimatch,NoPowerListing
563,8865567,121231827,8865567-121231827,Antimatch,NoPowerListing
595,8865567,121231972,8865567-121231972,Antimatch,NoPowerListing
580,8865567,121232179,8865567-121232179,Antimatch,NoPowerListing
392,8865588,121232973,8865588-121232973,Antimatch,NoPowerListing
434,8865589,121245955,8865589-121245955,Antimatch,NoPowerListing
434,8865588,121246086,8865588-121246086,Antimatch,NoPowerListing
434,8865588,121246207,8865588-121246207,Antimatch,NoPowerListing
532,9050161,121285317,9050161-121285317,Antimatch,NoPowerListing
544,8865588,121304742,8865588-121304742,Antimatch,NoPowerListing
544,8865588,121304745,8865588-121304745,Antimatch,NoPowerListing
553,8865567,121318533,8865567-121318533,Antimatch,NoPowerListing
645,9050040,121352283,9050040-121352283,Antimatch,NoPowerListing
433,8865567,121362484,8865567-121362484,Antimatch,NoPowerListing
433,8865588,121362540,8865588-121362540,Antimatch,NoPowerListing
433,8865567,121362663,8865567-121362663,Antimatch,NoPowerListing
402,8865567,121395633,8865567-121395633,Antimatch,NoPowerListing
532,9050040,121400874,9050040-121400874,Antimatch,NoPowerListing
532,9049908,121402250,9049908-121402250,Antimatch,NoPowerListing
505,9050036,121429986,9050036-121429986,Antimatch,NoPowerListing
505,9049622,121433450,9049622-121433450,Antimatch,NoPowerListing
505,9049622,121433452,9049622-121433452,Antimatch,NoPowerListing
544,8865567,121487373,8865567-121487373,Antimatch,NoPowerListing
505,9049739,121542775,9049739-121542775,Antimatch,NoPowerListing
505,9049739,121542776,9049739-121542776,Antimatch,NoPowerListing
505,9049918,121710060,9049918-121710060,Antimatch,NoPowerListing
462,8865667,122276920,8865667-122276920,Antimatch,NoPowerListing
402,8865667,122302483,8865667-122302483,Antimatch,NoPowerListing
553,8865567,122362974,8865567-122362974,Antimatch,NoPowerListing
732,8865589,122363326,8865589-122363326,Antimatch,NoPowerListing
665,8865589,122364418,8865589-122364418,Antimatch,NoPowerListing
665,8865588,122364426,8865588-122364426,Antimatch,NoPowerListing
732,8865567,122364489,8865567-122364489,Antimatch,NoPowerListing
550,8865588,122364550,8865588-122364550,Antimatch,NoPowerListing
562,8865567,122364659,8865567-122364659,Antimatch,NoPowerListing
732,8865589,122364711,8865589-122364711,Antimatch,NoPowerListing
644,8865589,122365441,8865589-122365441,Antimatch,NoPowerListing
562,8865589,122365473,8865589-122365473,Antimatch,NoPowerListing
638,8865588,122365511,8865588-122365511,Antimatch,NoPowerListing
692,8865567,122365917,8865567-122365917,Antimatch,NoPowerListing
692,8865589,122366787,8865589-122366787,Antimatch,NoPowerListing
550,8865589,122366872,8865589-122366872,Antimatch,NoPowerListing
550,8865567,122368319,8865567-122368319,Antimatch,NoPowerListing
550,8865567,122368320,8865567-122368320,Antimatch,NoPowerListing
638,8865567,122369424,8865567-122369424,Antimatch,NoPowerListing
638,8865567,122369537,8865567-122369537,Antimatch,NoPowerListing
638,8865567,122369955,8865567-122369955,Antimatch,NoPowerListing
563,8865567,122370314,8865567-122370314,Antimatch,NoPowerListing
512,8865567,122371017,8865567-122371017,Antimatch,NoPowerListing
638,8865589,122371158,8865589-122371158,Antimatch,NoPowerListing
512,8865588,122371174,8865588-122371174,Antimatch,NoPowerListing
512,8865707,122371175,8865707-122371175,Antimatch,NoPowerListing
697,8865589,122371734,8865589-122371734,Antimatch,NoPowerListing
563,8865589,122372216,8865589-122372216,Antimatch,NoPowerListing
469,8865589,122372600,8865589-122372600,Antimatch,NoPowerListing
469,8865567,122372651,8865567-122372651,Antimatch,NoPowerListing
469,8865589,122373405,8865589-122373405,Antimatch,NoPowerListing
516,8865567,122374600,8865567-122374600,Antimatch,NoPowerListing
516,8865589,122375409,8865589-122375409,Antimatch,NoPowerListing
545,8865567,122378242,8865567-122378242,Antimatch,NoPowerListing
579,8865567,122382539,8865567-122382539,Antimatch,NoPowerListing
662,8865588,122382878,8865588-122382878,Antimatch,NoPowerListing
524,8865567,122384862,8865567-122384862,Antimatch,NoPowerListing
398,8865589,122385478,8865589-122385478,Antimatch,NoPowerListing
524,8865567,122385580,8865567-122385580,Antimatch,NoPowerListing
524,8865589,122386681,8865589-122386681,Antimatch,NoPowerListing
398,8865589,122387053,8865589-122387053,Antimatch,NoPowerListing
398,8865567,122387874,8865567-122387874,Antimatch,NoPowerListing
662,8865567,122388633,8865567-122388633,Antimatch,NoPowerListing
398,8865589,122388939,8865589-122388939,Antimatch,NoPowerListing
392,8865567,122406953,8865567-122406953,Antimatch,NoPowerListing
392,8865567,122407962,8865567-122407962,Antimatch,NoPowerListing
392,8865589,122409008,8865589-122409008,Antimatch,NoPowerListing
523,8865588,122421784,8865588-122421784,Antimatch,NoPowerListing
523,8865589,122423809,8865589-122423809,Antimatch,NoPowerListing
523,8865707,122427380,8865707-122427380,Antimatch,NoPowerListing
523,8865588,122427452,8865588-122427452,Antimatch,NoPowerListing
523,8865567,122427524,8865567-122427524,Antimatch,NoPowerListing
523,8865589,122428053,8865589-122428053,Antimatch,NoPowerListing
523,8865567,122428149,8865567-122428149,Antimatch,NoPowerListing
523,8865589,122428853,8865589-122428853,Antimatch,NoPowerListing
395,8865707,122432254,8865707-122432254,Antimatch,NoPowerListing
532,8865588,122437371,8865588-122437371,Antimatch,NoPowerListing
440,8865567,122439066,8865567-122439066,Antimatch,NoPowerListing
440,8865567,122439067,8865567-122439067,Antimatch,NoPowerListing
440,8865707,122439409,8865707-122439409,Antimatch,NoPowerListing
440,8865588,122439486,8865588-122439486,Antimatch,NoPowerListing
543,8865589,122441411,8865589-122441411,Antimatch,NoPowerListing
462,8865567,122499645,8865567-122499645,Antimatch,NoPowerListing
462,8865588,122499652,8865588-122499652,Antimatch,NoPowerListing
462,8865589,122499653,8865589-122499653,Antimatch,NoPowerListing
462,8865567,122499919,8865567-122499919,Antimatch,NoPowerListing
462,8865588,122500008,8865588-122500008,Antimatch,NoPowerListing
462,8865567,122500083,8865567-122500083,Antimatch,NoPowerListing
483,8865667,122614967,8865667-122614967,Antimatch,NoPowerListing
583,8865589,122633535,8865589-122633535,Antimatch,NoPowerListing
505,8865567,122645704,8865567-122645704,Antimatch,NoPowerListing
505,8865589,122647324,8865589-122647324,Antimatch,NoPowerListing
483,8865589,122826802,8865589-122826802,Antimatch,NoPowerListing
483,8865588,122827377,8865588-122827377,Antimatch,NoPowerListing
483,8865567,122827594,8865567-122827594,Antimatch,NoPowerListing
483,8865588,122827707,8865588-122827707,Antimatch,NoPowerListing
483,8865567,122827829,8865567-122827829,Antimatch,NoPowerListing
483,8865589,122827886,8865589-122827886,Antimatch,NoPowerListing
402,8865588,122834726,8865588-122834726,Antimatch,NoPowerListing
532,8865626,12290668,8865626-12290668,Antimatch,NoPowerListing
420,8865589,122944269,8865589-122944269,Antimatch,NoPowerListing
544,8865589,123132083,8865589-123132083,Antimatch,NoPowerListing
692,8865667,123476426,8865667-123476426,Antimatch,NoPowerListing
692,8865667,123476428,8865667-123476428,Antimatch,NoPowerListing
661,8865667,123511165,8865667-123511165,Antimatch,NoPowerListing
661,8865667,123511166,8865667-123511166,Antimatch,NoPowerListing
656,8865667,123516044,8865667-123516044,Antimatch,NoPowerListing
550,8865667,123676579,8865667-123676579,Antimatch,NoPowerListing
697,8865667,123717562,8865667-123717562,Antimatch,NoPowerListing
638,8865667,123857048,8865667-123857048,Antimatch,NoPowerListing
